"abbr","country","topic","subtopic","topic_slug","subtopic_slug","sentence",value,"source_doc"
"CY","Cyprus","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","The regulatory framework in Cyprus allows for a certain degree of transparency of media ownership in the audio-visual media sector.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0312&from=EN"
"CY","Cyprus","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","Mechanisms are in place to safeguard political independence and to prevent conflicts of interest.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0312&from=EN"
"CY","Cyprus","Other Institutional Issues","Accessibility","other-institutional-issues","accessibility","A reform aims at improving the implementation of court decisions by the public administration.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0312&from=EN"
"CY","Cyprus","Other Institutional Issues","Civil Society","other-institutional-issues","civil-society","The civil society space in Cyprus is considered to be open.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0312&from=EN"
"CY","Cyprus","Other Institutional Issues","Independent Authorities","other-institutional-issues","independent-authorities","The Commissioner for Administration, which contributes to safeguarding fundamental rights, has faced certain challenges.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0312&from=EN"
"CY","Cyprus","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","Efforts are ongoing to improve the consultation of stakeholders when preparing legislation.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0312&from=EN"
"CY","Cyprus","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","The Government has been empowered to adopt measures to face the COVID-19 pandemic.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0312&from=EN"
"CY","Cyprus","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","Draft legislation foresees the creation of a Constitutional Court that would take over the constitutionality review of laws from the Supreme Court.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0312&from=EN"
"CZ","Czech Republic","Anti-corruption","Institutional Framework","anti-corruption","institutional-framework","In the latest Transparency International 2019 Corruption Perceptions Index, Czechia scored 56/100 and was ranked 13th in the European Union and 44th globally.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Anti-corruption","Prevention","anti-corruption","prevention","Czechia has a well-established strategic anti-corruption framework.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Anti-corruption","Prevention","anti-corruption","prevention","The anti-corruption criminal legal framework is broadly in place although some challenges remain.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Anti-corruption","Prevention","anti-corruption","prevention","The Act on conflict of interest contains rules on conflict of interests and disclosure of assets.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Anti-corruption","Prevention","anti-corruption","prevention","Several initiatives aim to strengthen the anti-corruption and integrity rules as regards public administration.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Anti-corruption","Prevention","anti-corruption","prevention","There is an ongoing debate as regards a draft bill extending the powers of the Supreme Audit Office.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Anti-corruption","Prevention","anti-corruption","prevention","Lobbying regulation has been proposed.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Anti-corruption","Prevention","anti-corruption","prevention","A number of measures provide for whistleblower protection and encourage the reporting of corruption.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Anti-corruption","Prevention","anti-corruption","prevention","The register of contracts was launched in July 201670 and publishes contracts above CZK 50,000 (approximately EUR 2,000) online.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Anti-corruption","Prevention","anti-corruption","prevention","The Act on nominations to state-owned companies was adopted by the Parliament in December 2019 and entered into force in January 2020.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Anti-corruption","Represive measures","anti-corruption","represive-measures","The number of persons investigated, prosecuted and convicted for corruption offences has been fluctuating over the past three years.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Anti-corruption","Represive measures","anti-corruption","represive-measures","There are ongoing investigations and audits at national and European level into potential conflicts of interest and the use of EU funds.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Anti-corruption","Represive measures","anti-corruption","represive-measures","In 2019, the Government carried out a corruption risk analysis of the healthcare sector.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Justice","Efficiency","justice","efficiency","The justice system is not facing any particular efficiency challenges in civil and commercial cases, but proceedings in administrative cases remain lengthy.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Justice","Independence","justice","independence","A reform of the selection procedure for judges is being discussed in Parliament.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Justice","Independence","justice","independence","The perception of judicial independence among the general public and companies is average.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Justice","Independence","justice","independence","A draft reform of the disciplinary regime for judges, prosecutors and bailiffs is now before Parliament.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Justice","Independence","justice","independence","A draft reform of the public prosecution service was proposed by the Minister of Justice.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Justice","Quality","justice","quality","The Government has proposed an amendment to the Court Fee Act, which is now under consideration in Parliament.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Justice","Quality","justice","quality","A system of broadened legal aid has been implemented by the Bar Association.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Justice","Quality","justice","quality","There is room for improvement in the digitalisation of the justice system.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Justice","Quality","justice","quality","A reform of insolvency proceedings was adopted in 2019.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","Access to information is guaranteed by the law but obstacles can exist in practice.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","While journalists are considered to be safe from any physical harm, verbal insults and threats against them are not unknown in political discourse.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Media Pluralism","Regulatory authorities","media-pluralism","regulatory-authorities","The Government is considering a reform to further strengthen independence of media regulator.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Media Pluralism","Regulatory authorities","media-pluralism","regulatory-authorities","The competences of the Council are well-defined in law and effectively applied in practice.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","Czechia has no specific rules regulating the transparency of media ownership.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","Czechia does not possess specific rules regarding allocation of state advertising",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Other Institutional Issues","Accessibility","other-institutional-issues","accessibility","Efforts to further increase the transparency of the legislative process are ongoing.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Other Institutional Issues","Civil Society","other-institutional-issues","civil-society","There is a vibrant and diverse civil society but the pressure on certain types of NGOs is rising.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Other Institutional Issues","Independent Authorities","other-institutional-issues","independent-authorities","The Public Defender of Rights (Ombudsperson) defends the rights of individuals vis-à-vis public authorities and promotes good governance standards.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","Conducting impact assessments and consulting stakeholders are established practices for enacting legislation.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","Measures in response to the COVID-19 pandemic have been subject to judicial review.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"CZ","Czech Republic","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","There is a practice of organising debates on the justice system in the Senate.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0302&from=EN"
"DE","Germany","Anti-corruption","Institutional Framework","anti-corruption","institutional-framework","Germany scores 80/100 in the Transparency International Corruption Perception Index and was ranked 5th in the European Union and 9th globally.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0304&from=EN"
"DE","Germany","Anti-corruption","Prevention","anti-corruption","prevention","Germany has a thorough regulatory framework to prevent corruption.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0304&from=EN"
"DE","Germany","Anti-corruption","Prevention","anti-corruption","prevention","Germany has put in place integrity and prevention measures for civil servants and public employees.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0304&from=EN"
"DE","Germany","Anti-corruption","Prevention","anti-corruption","prevention","Rules on conflicts of interest and asset declarations for members of the Federal Parliament have been revised.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0304&from=EN"
"DE","Germany","Anti-corruption","Prevention","anti-corruption","prevention","A policy to regulate ‘revolving doors’ exists at the federal level and in most Länder.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0304&from=EN"
